hour,n_hour_ids,LQ_est,med_est,UQ_est,LQ_est_char,med_est_char,UQ_est_char,n_obvs,all,bd,bd_label,route_name,year,city,short_name
8,51,1822.0949230244096,1391.0669997024945,1212.050960284474,30m 22s,23m 11s,20m 12s,197300,FALSE,8,08:00:00,M5 - M1 to Hume Motorway,2019,Sydney,M5_Sydney
9,51,1627.7163761690724,1345.1526500898942,1203.2282610442362,27m 7s,22m 25s,20m 3s,192696,FALSE,9,09:00:00,M5 - M1 to Hume Motorway,2019,Sydney,M5_Sydney
10,51,1605.0532559408648,1348.759310778939,1205.2620766893208,27m 45s,22m 28s,20m 5s,193632,FALSE,10,10:00:00,M5 - M1 to Hume Motorway,2019,Sydney,M5_Sydney
11,51,1707.4834280954458,1388.7108812144595,1212.4173979847096,28m 27s,23m 8s,20m 12s,196207,FALSE,11,11:00:00,M5 - M1 to Hume Motorway,2019,Sydney,M5_Sydney
12,51,1838.8830393744072,1443.7381546553363,1228.873801043197,31m 38s,24m 3s,20m 28s,225915,FALSE,12,12:00:00,M5 - M1 to Hume Motorway,2019,Sydney,M5_Sydney
13,51,2053.613981947952,1511.919076906055,1260.1910776751777,34m 13s,25m 11s,21m 0s,232983,FALSE,13,13:00:00,M5 - M1 to Hume Motorway,2019,Sydney,M5_Sydney
14,51,2275.1267947297433,1711.8012814949036,1345.5497658000152,38m 55s,29m 31s,22m 25s,214430,FALSE,14,14:00:00,M5 - M1 to Hume Motorway,2019,Sydney,M5_Sydney
15,51,2903.292140529067,1990.345768521116,1471.3985470186212,48m 23s,33m 10s,25m 31s,237257,FALSE,15,15:00:00,M5 - M1 to Hume Motorway,2019,Sydney,M5_Sydney
16,51,3629.080892292393,2438.527172398025,1611.340179784229,1h 0m 29s,41m 38s,27m 51s,298380,FALSE,16,16:00:00,M5 - M1 to Hume Motorway,2019,Sydney,M5_Sydney
17,51,3677.166648804434,2465.1467798615795,1690.4128526104168,1h 1m 17s,41m 5s,28m 10s,324666,FALSE,17,17:00:00,M5 - M1 to Hume Motorway,2019,Sydney,M5_Sydney
18,51,2708.570111370504,1776.1696348702817,1354.2333584071066,45m 8s,30m 36s,23m 34s,238667,FALSE,18,18:00:00,M5 - M1 to Hume Motorway,2019,Sydney,M5_Sydney
19,51,1656.5651782366658,1334.7578636615442,1192.9120479224312,28m 36s,22m 14s,20m 52s,128623,FALSE,19,19:00:00,M5 - M1 to Hume Motorway,2019,Sydney,M5_Sydney
20,51,1563.7541016026526,1293.049409331818,1183.2018547187472,26m 3s,22m 33s,20m 43s,89544,FALSE,20,20:00:00,M5 - M1 to Hume Motorway,2019,Sydney,M5_Sydney
21,51,1593.4264441753476,1282.8406928502995,1166.2224216394695,27m 33s,21m 22s,19m 26s,105505,FALSE,21,21:00:00,M5 - M1 to Hume Motorway,2019,Sydney,M5_Sydney
22,51,1614.1335362701416,1324.761704974654,1181.4823566181226,27m 54s,22m 4s,20m 41s,73582,FALSE,22,22:00:00,M5 - M1 to Hume Motorway,2019,Sydney,M5_Sydney
23,51,1657.7397210206095,1328.5159222118125,1182.9588494984157,28m 37s,22m 8s,20m 42s,87384,FALSE,23,23:00:00,M5 - M1 to Hume Motorway,2019,Sydney,M5_Sydney
0,48,1619.5237812848825,1278.919745255114,1178.171170039103,27m 59s,21m 18s,20m 38s,41579,TRUE,0,00:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
1,48,1546.0565484457504,1286.4971080247965,1189.3792337608402,26m 46s,21m 26s,20m 49s,48733,TRUE,1,01:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
2,48,1593.3320842428063,1284.8689547309748,1199.557717251486,27m 33s,21m 24s,20m 59s,42280,TRUE,2,02:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
3,48,1701.7024419988102,1298.846229902318,1204.741645234908,28m 21s,22m 38s,20m 4s,60109,TRUE,3,03:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
4,48,1532.7738948014187,1254.9733666574332,1182.6524699402928,26m 32s,21m 54s,20m 42s,108208,TRUE,4,04:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
5,48,1797.2617871114626,1291.4265780504356,1192.0634439583669,30m 57s,22m 31s,20m 52s,140675,TRUE,5,05:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
6,48,2697.601028985446,1580.990918497732,1237.919335902168,45m 57s,26m 20s,21m 37s,197359,TRUE,6,06:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
7,48,2866.109320144976,1648.2902438121332,1235.18769706416,48m 46s,27m 28s,21m 35s,133447,TRUE,7,07:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
8,48,2678.33259652245,1566.1266392346477,1243.5597084423478,45m 38s,26m 6s,21m 43s,177845,TRUE,8,08:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
9,48,1884.987773130805,1341.8831094473433,1209.371664813664,31m 24s,22m 21s,20m 9s,161204,TRUE,9,09:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
10,48,1753.536968489003,1314.356485538657,1189.6369427364823,29m 13s,22m 54s,20m 49s,165872,TRUE,10,10:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
11,48,1725.7154068657903,1299.526721167034,1178.7480716785522,29m 45s,22m 39s,20m 38s,142650,TRUE,11,11:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
12,48,1610.131151904453,1281.600259735975,1184.120251894248,27m 50s,21m 21s,20m 44s,133352,TRUE,12,12:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
13,48,1594.5153277718484,1285.3980511250911,1185.3537992737504,27m 34s,21m 25s,20m 45s,115912,TRUE,13,13:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
14,48,1605.950438687645,1289.2523931329392,1195.380288899655,27m 45s,21m 29s,20m 55s,118297,TRUE,14,14:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
15,48,1585.512019878774,1284.9234196410844,1187.0749149926326,26m 25s,21m 24s,20m 47s,101291,TRUE,15,15:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
16,48,1759.720345932524,1324.3025401362286,1195.1974944029566,29m 19s,22m 4s,20m 55s,107976,TRUE,16,16:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
17,48,2106.2705533695193,1403.8129580453929,1218.8584813843172,35m 6s,23m 23s,20m 18s,94359,TRUE,17,17:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
18,48,2078.3330796644996,1354.0240352968624,1215.9795900711708,35m 38s,23m 34s,20m 15s,126296,TRUE,18,18:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
19,48,1725.1157249257192,1322.804430866681,1200.1098639569748,29m 45s,22m 2s,20m 0s,161671,TRUE,19,19:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
20,48,1699.1968873028522,1303.331452382938,1192.7985697135723,28m 19s,22m 43s,20m 52s,78930,TRUE,20,20:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
21,48,1655.168433974673,1294.7321911954048,1196.3957979562626,28m 35s,22m 34s,20m 56s,115523,TRUE,21,21:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
22,48,1619.6873536223782,1292.8766767219304,1195.0781780615953,27m 59s,22m 32s,20m 55s,96595,TRUE,22,22:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
23,48,1624.1834777664512,1293.6087156796314,1192.9943239514014,27m 4s,22m 33s,20m 52s,55635,TRUE,23,23:00:00,M5 - Hume Motorway to M1,2020,Sydney,M5_Sydney
0,51,1582.4599748082103,1302.7986297987547,1206.985960435238,26m 22s,22m 42s,20m 6s,49871,TRUE,0,00:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
1,51,1595.8161917818215,1298.5804868734556,1191.1898812218856,27m 35s,22m 38s,20m 51s,42849,TRUE,1,01:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
2,51,1919.061256003796,1336.011745173653,1196.7099737449587,32m 59s,22m 16s,20m 56s,39687,TRUE,2,02:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
3,51,1943.264688191295,1314.9164729248837,1195.9290566584043,32m 23s,22m 54s,20m 55s,74069,TRUE,3,03:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
4,51,1915.3267567199691,1319.8633242298924,1203.200111785888,32m 55s,22m 59s,20m 3s,69079,TRUE,4,04:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
5,51,1434.26162681369,1269.4457776412798,1193.7939846239929,24m 54s,21m 9s,20m 53s,95613,TRUE,5,05:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
6,51,1453.9944728040318,1280.9309441840455,1189.93390623114,24m 13s,21m 20s,20m 49s,111469,TRUE,6,06:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
7,51,1453.7775448605305,1277.4868173005552,1180.558490297291,24m 13s,21m 17s,20m 40s,134109,TRUE,7,07:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
8,51,1500.3467568394271,1287.3387416610112,1174.7946323013964,25m 0s,21m 27s,20m 34s,128471,TRUE,8,08:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
9,51,1498.5460488854606,1294.0322566664352,1187.6116054294578,25m 58s,22m 34s,20m 47s,125612,TRUE,9,09:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
10,51,1482.9034087914706,1294.094159833438,1192.1646161826943,25m 42s,22m 34s,20m 52s,112961,TRUE,10,10:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
11,51,1456.4984145896044,1285.0358003177437,1182.7400827407644,24m 16s,21m 25s,20m 42s,137596,TRUE,11,11:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
12,51,1522.7547581065671,1294.1157728573046,1188.564743191614,25m 22s,22m 34s,20m 48s,145561,TRUE,12,12:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
13,51,1569.0703798347447,1285.94453041442,1181.9457666533872,26m 9s,21m 25s,20m 41s,142392,TRUE,13,13:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
14,51,1664.5850893094305,1317.424148568378,1196.356185784218,28m 44s,22m 57s,20m 56s,134379,TRUE,14,14:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
15,51,2226.7894012372003,1489.279698319517,1245.887746673153,37m 6s,25m 49s,21m 45s,165300,TRUE,15,15:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
16,51,3123.4402875817636,1863.612825799548,1393.2033681173905,52m 3s,31m 3s,23m 13s,210105,TRUE,16,16:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
17,51,3209.212183090066,1938.7517915074527,1455.6198943615927,53m 29s,32m 18s,24m 15s,299181,TRUE,17,17:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
18,51,2156.3649793656114,1439.5893900255892,1230.1750246932563,36m 56s,24m 59s,21m 30s,183521,TRUE,18,18:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
19,51,1478.8286673577677,1271.8647492844707,1187.8029147418429,25m 38s,21m 11s,20m 47s,100596,TRUE,19,19:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
20,51,1454.8803206305508,1289.2365098211308,1200.8377140697992,24m 14s,21m 29s,20m 0s,102909,TRUE,20,20:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
21,51,1473.8801773262762,1292.8536477051125,1201.4246132348524,25m 33s,22m 32s,20m 1s,115168,TRUE,21,21:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
22,51,1461.880393929324,1292.1844585869346,1206.8800448351983,24m 21s,22m 32s,20m 6s,96040,TRUE,22,22:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
23,51,1459.5590088975073,1277.4564776413768,1198.2884191388616,24m 19s,21m 17s,20m 58s,68586,TRUE,23,23:00:00,M5 - M1 to Hume Motorway,2020,Sydney,M5_Sydney
0,48,1483.6719437323736,1263.8755496880408,1180.3441632608567,25m 43s,21m 3s,20m 40s,39895,TRUE,0,00:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
1,48,1649.3348672842117,1290.095951979776,1200.7147983165817,27m 29s,22m 30s,20m 0s,58918,TRUE,1,01:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
2,48,1600.7062104156153,1275.6409000341466,1195.9655285955344,27m 40s,21m 15s,20m 55s,46139,TRUE,2,02:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
3,48,1508.3019107326943,1273.1435419410138,1190.046979606679,25m 8s,21m 13s,20m 50s,46853,TRUE,3,03:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
4,48,1391.5947956675311,1238.4650045444444,1186.615623433364,23m 11s,21m 38s,20m 46s,132159,TRUE,4,04:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
5,48,1493.7008838929871,1277.4043724822934,1195.9142989175434,25m 53s,21m 17s,20m 55s,136850,TRUE,5,05:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
6,48,1852.3851953547105,1393.254852033136,1227.4540927550286,31m 52s,23m 13s,20m 27s,154615,TRUE,6,06:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
7,48,1886.4676190854088,1358.9660019268658,1212.9791023359005,31m 26s,23m 38s,20m 12s,93159,TRUE,7,07:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
8,48,1877.9477311617584,1371.8145561940112,1226.837541118704,31m 17s,23m 51s,20m 26s,148897,TRUE,8,08:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
9,48,1622.1626985300086,1310.9935182145475,1206.978754346793,27m 2s,22m 50s,20m 6s,161615,TRUE,9,09:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
10,48,1602.8439322234226,1287.2674268750386,1188.5592610313263,27m 42s,21m 27s,20m 48s,126212,TRUE,10,10:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
11,48,1532.4185508289725,1274.2156481151071,1186.9095334812646,26m 32s,21m 14s,20m 46s,130890,TRUE,11,11:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
12,48,1501.3399110942833,1268.8961644646004,1192.5054343227157,25m 1s,21m 8s,20m 52s,114702,TRUE,12,12:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
13,48,1575.5707855201674,1284.3821845561763,1190.8975965706925,26m 15s,21m 24s,20m 50s,107024,TRUE,13,13:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
14,48,1582.0602330202476,1300.1234117756662,1199.8768803321595,26m 22s,22m 40s,20m 59s,123775,TRUE,14,14:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
15,48,1577.6652171732687,1291.6068532479758,1189.4636319417314,26m 17s,22m 31s,20m 49s,93670,TRUE,15,15:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
16,48,1497.9493283625357,1277.014210887177,1179.6403232063494,25m 57s,21m 17s,20m 39s,84493,TRUE,16,16:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
17,48,1665.3219198529396,1314.8638462994277,1201.8264196187,28m 45s,22m 54s,20m 1s,69930,TRUE,17,17:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
18,48,1758.545538851725,1309.7911545580992,1202.4552270069034,29m 18s,22m 49s,20m 2s,123338,TRUE,18,18:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
19,48,1725.4425242177265,1323.590966116759,1197.361493913243,29m 45s,22m 3s,20m 57s,130209,TRUE,19,19:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
20,48,1522.427911111123,1259.7107795296863,1182.5082452937152,25m 22s,21m 59s,20m 42s,64707,TRUE,20,20:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
21,48,1578.4372902740336,1252.9675747163724,1184.7688114919224,26m 18s,21m 52s,20m 44s,101329,TRUE,21,21:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
22,48,1630.1573108138466,1281.8540282641866,1192.920653833854,27m 10s,21m 21s,20m 52s,74484,TRUE,22,22:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
23,48,1591.8834354660664,1292.3306085562258,1196.6825879191629,27m 31s,22m 32s,20m 56s,65411,TRUE,23,23:00:00,M5 - Hume Motorway to M1,2021,Sydney,M5_Sydney
0,52,1450.1775309891475,1279.251144578914,1182.251055824411,24m 10s,21m 19s,20m 42s,99546,TRUE,0,00:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
1,52,1504.0626354131373,1310.1196121870091,1197.0975260156365,25m 4s,22m 50s,20m 57s,73400,TRUE,1,01:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
2,52,1981.3073529474857,1437.357677757835,1220.644876917151,33m 1s,24m 57s,20m 20s,84174,TRUE,2,02:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
3,52,2153.563004604354,1624.7656856436354,1196.9582285366362,36m 53s,27m 4s,20m 56s,127570,TRUE,3,03:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
4,52,2184.9338866590588,1630.569434804716,1197.6049127579986,36m 24s,27m 10s,20m 57s,142980,TRUE,4,04:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
5,52,1452.9716887537245,1282.2422941070124,1191.9892058929277,24m 12s,21m 22s,20m 51s,128142,TRUE,5,05:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
6,52,1428.932390234097,1273.308694188226,1195.048551459956,24m 48s,21m 13s,20m 55s,177448,TRUE,6,06:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
7,52,1424.8517347859236,1252.110073728179,1169.6558176404033,24m 44s,21m 52s,19m 29s,221188,TRUE,7,07:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
8,52,1452.9200450477997,1284.5015331874426,1191.1440094575037,24m 12s,21m 24s,20m 51s,179968,TRUE,8,08:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
9,52,1426.4526725955789,1275.124774949316,1188.3604084350425,24m 46s,21m 15s,20m 48s,170550,TRUE,9,09:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
10,52,1444.742606833198,1279.835095940948,1188.5638566277787,24m 4s,21m 19s,20m 48s,167758,TRUE,10,10:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
11,52,1408.921065843978,1266.7610130035057,1181.696168754359,23m 28s,21m 6s,20m 41s,204857,TRUE,11,11:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
12,52,1459.5616153116507,1275.392986762506,1186.7168498562403,24m 19s,21m 15s,20m 46s,194278,TRUE,12,12:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
13,52,1396.9060569074468,1248.1110380171742,1162.1813597737157,23m 16s,21m 48s,19m 22s,237838,TRUE,13,13:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
14,52,1504.5965076654488,1295.549399072902,1186.1046897501924,25m 4s,22m 35s,20m 46s,180772,TRUE,14,14:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
15,52,2057.719418934488,1420.789292674555,1227.4641017158517,34m 17s,24m 40s,20m 27s,246627,TRUE,15,15:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
16,52,2749.636803756616,1843.169853307331,1283.6571339383868,46m 49s,31m 43s,21m 23s,240564,TRUE,16,16:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
17,52,2952.6598484079086,1898.9159011696208,1286.954091982332,49m 12s,32m 38s,21m 26s,304554,TRUE,17,17:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
18,52,2159.837365260006,1554.9056663643687,1208.9472768809642,36m 59s,26m 54s,20m 8s,176262,TRUE,18,18:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
19,52,1378.9559352980507,1231.8856524478422,1162.0577772883448,23m 58s,21m 31s,19m 22s,119043,TRUE,19,19:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
20,52,1386.0583917727624,1271.0512651032427,1177.8564484984247,23m 6s,21m 11s,20m 37s,137115,TRUE,20,20:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
21,52,1778.2994555575576,1302.7145980575244,1180.0814764977194,30m 38s,22m 42s,20m 40s,147692,TRUE,21,21:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
22,52,1858.408406061404,1342.1787921752446,1193.9694917799125,31m 58s,22m 22s,20m 53s,133532,TRUE,22,22:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
23,52,1422.162071091386,1280.5698535777587,1190.5553094389347,24m 42s,21m 20s,20m 50s,121102,TRUE,23,23:00:00,M5 - M1 to Hume Motorway,2021,Sydney,M5_Sydney
0,46,1588.2607913705183,1283.598774797739,1181.0754421985337,26m 28s,21m 23s,20m 41s,48282,FALSE,0,00:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
1,46,1672.3064069401842,1294.5460659448668,1204.9710072696075,28m 52s,22m 34s,20m 4s,79909,FALSE,1,01:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
2,46,1656.1500850381733,1287.293042326472,1197.9473115898518,28m 36s,21m 27s,20m 57s,49190,FALSE,2,02:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
3,46,1783.8062118072432,1327.4292203640157,1200.871678314243,30m 43s,22m 7s,20m 0s,81035,FALSE,3,03:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
4,46,1639.039321023453,1266.7566383335134,1183.7065252479397,27m 19s,21m 6s,20m 43s,181653,FALSE,4,04:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
5,46,1754.8317208346011,1340.4119959024524,1213.1407094414228,29m 14s,22m 20s,20m 13s,204811,FALSE,5,05:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
6,46,2951.0989326760955,1898.87095789105,1456.185436116442,49m 11s,32m 38s,24m 16s,314801,FALSE,6,06:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
7,46,3248.7841015132194,1898.8515015301848,1407.8435653562833,54m 8s,32m 38s,23m 27s,176973,FALSE,7,07:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
8,46,2937.521539582197,1723.5751716049954,1322.7199293694334,49m 57s,29m 43s,22m 2s,355688,FALSE,8,08:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
9,46,1957.1841277176443,1423.8806891143836,1244.6539227472683,33m 37s,24m 43s,21m 44s,382977,FALSE,9,09:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
10,46,1817.9286773677948,1361.394878184875,1210.127650464918,30m 17s,23m 41s,20m 10s,281422,FALSE,10,10:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
11,46,1761.537603057383,1339.604094676838,1204.9179770083324,29m 21s,22m 19s,20m 4s,270911,FALSE,11,11:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
12,46,1781.6204340773677,1345.252926046131,1208.7262274210038,30m 41s,22m 25s,20m 8s,223867,FALSE,12,12:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
13,46,1700.500770123859,1322.6257201534645,1201.547929097628,28m 20s,22m 2s,20m 1s,252200,FALSE,13,13:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
14,46,1779.4458729891476,1348.0992006212402,1208.4954970351812,30m 39s,22m 28s,20m 8s,222197,FALSE,14,14:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
15,46,1670.719328927984,1317.6672922758598,1198.505123893946,28m 50s,22m 57s,20m 58s,168279,FALSE,15,15:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
16,46,1805.968503087653,1369.6371418040756,1217.4726138274002,30m 5s,23m 49s,20m 17s,162706,FALSE,16,16:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
17,46,1912.4301065910297,1384.241686632554,1222.2883828295955,32m 52s,23m 4s,20m 22s,137824,FALSE,17,17:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
18,46,1790.3508242574376,1346.394310163034,1221.3281855717555,30m 50s,22m 26s,20m 21s,230425,FALSE,18,18:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
19,46,1691.4078248969013,1337.652195609554,1206.1974023514674,28m 11s,22m 17s,20m 6s,322447,FALSE,19,19:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
20,46,1720.0010473504387,1309.067775958585,1192.3463964682398,29m 40s,22m 49s,20m 52s,153794,FALSE,20,20:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
21,46,1701.0085528598177,1303.8315147293092,1185.298650346108,28m 21s,22m 43s,20m 45s,179403,FALSE,21,21:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
22,46,1689.4232100914255,1312.4317149103636,1195.5994762816938,28m 9s,22m 52s,20m 55s,121206,FALSE,22,22:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
23,46,1723.028967420564,1320.9903373392367,1201.0981838050334,29m 43s,22m 0s,20m 1s,101852,FALSE,23,23:00:00,M5 - Hume Motorway to M1,2022,Sydney,M5_Sydney
0,57,1446.5572846341245,1247.9960124437737,1168.8532987797396,24m 6s,21m 47s,19m 28s,89115,FALSE,0,00:00:00,M5 - M1 to Hume Motorway,2022,Sydney,M5_Sydney
1,57,1761.487264922063,1354.3173155457932,1210.272264028254,29m 21s,23m 34s,20m 10s,47268,FALSE,1,01:00:00,M5 - M1 to Hume Motorway,2022,Sydney,M5_Sydney
